"filename", "language", "YAML", "JavaScript", "XML", "JavaScript JSX", "Rust", "PostCSS", "Diff", "HTML", "Ignore", "JSON", "comment", "blank", "total"
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\components\ArcGaugeRenderer.jsx", "JavaScript JSX", 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 11, 6, 192
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\components\BackdropRenderer.jsx", "JavaScript JSX", 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 8, 7, 86
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\components\ElevationRenderer.jsx", "JavaScript JSX", 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 19, 7, 126
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\components\HeadingRenderer.jsx", "JavaScript JSX", 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 17, 20, 153
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\components\LinearGaugeRenderer.jsx", "JavaScript JSX", 0, 0, 0, 293, 0, 0, 0, 0, 0, 0, 16, 16, 325
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\components\MetricRenderer.jsx", "JavaScript JSX", 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 21, 11, 200
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\components\RouteRenderer.jsx", "JavaScript JSX", 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 16, 6, 78
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\components\TextRenderer.jsx", "JavaScript JSX", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 13, 4, 54
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\components\WidgetPreview.jsx", "JavaScript JSX", 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 45, 11, 190
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\components\previewSvgComponents.jsx", "JavaScript JSX", 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 95, 20, 296
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\hooks\useArcGaugePreviewPresentation.js", "JavaScript", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 95
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\hooks\useBackdropPreviewPresentation.js", "JavaScript", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 69
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\hooks\useElevationPreviewGeometry.js", "JavaScript", 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 26, 20, 156
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\hooks\useElevationPreviewStyle.js", "JavaScript", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 21, 7, 64
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\hooks\useFontMetricsVersion.js", "JavaScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 12, 9, 45
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\hooks\useHeadingPreviewModel.js", "JavaScript", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 27, 7, 82
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\hooks\useMetricPreviewPresentation.js", "JavaScript", 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 145
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\hooks\useRoutePreviewGeometry.js", "JavaScript", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 27, 13, 104
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\hooks\useRoutePreviewStyle.js", "JavaScript", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 19, 5, 53
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\index.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 18
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\utils\arcGaugeInnerLayout.js", "JavaScript", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 50
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\utils\arcGaugeLayout.js", "JavaScript", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 22, 14, 113
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\utils\arcTrackPath.js", "JavaScript", 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 23, 25, 218
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\utils\formatUtils.js", "JavaScript", 0, 391, 0, 0, 0, 0, 0, 0, 0, 0, 85, 68, 544
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\utils\headingGeometry.js", "JavaScript", 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 62, 28, 255
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\utils\linearGaugeGeometry.js", "JavaScript", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 60, 6, 105
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\utils\metricWidgetPreviewUtils.js", "JavaScript", 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 50, 22, 223
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\utils\placeholderPlotGeometry.js", "JavaScript", 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 82
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\utils\shadowUtils.js", "JavaScript", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 34, 15, 95
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\utils\svgPreviewUtils.js", "JavaScript", 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 109, 47, 333
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\utils\textMeasurement.js", "JavaScript", 0, 227, 0, 0, 0, 0, 0, 0, 0, 0, 82, 35, 344
"d:\github\cyclemetry-reloaded\app\src\features\widget-preview\utils\textWidgetPreviewUtils.js", "JavaScript", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 58
"d:\github\cyclemetry-reloaded\app\src\hooks\useAppStoreSelectors.js", "JavaScript", 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 93
"d:\github\cyclemetry-reloaded\app\src\hooks\useFpsMode.js", "JavaScript", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32
"d:\github\cyclemetry-reloaded\app\src\index.css", "PostCSS", 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 10, 11, 136
"d:\github\cyclemetry-reloaded\app\src\lib\activity\fit-parser.js", "JavaScript", 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 16, 10, 106
"d:\github\cyclemetry-reloaded\app\src\lib\activity\gpx-parser.js", "JavaScript", 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 120
"d:\github\cyclemetry-reloaded\app\src\lib\activity\igc-parser.js", "JavaScript", 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 96, 29, 244
"d:\github\cyclemetry-reloaded\app\src\lib\activity\import-activity.js", "JavaScript", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 23, 16, 111
"d:\github\cyclemetry-reloaded\app\src\lib\activity\raw-sample-utils.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 10
"d:\github\cyclemetry-reloaded\app\src\lib\activity\srt-parser.js", "JavaScript", 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 116, 32, 371
"d:\github\cyclemetry-reloaded\app\src\lib\cached-promise.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 35
"d:\github\cyclemetry-reloaded\app\src\lib\color-utils.js", "JavaScript", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 22, 11, 70
"d:\github\cyclemetry-reloaded\app\src\lib\compose-refs.js", "JavaScript", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 28, 16, 96
"d:\github\cyclemetry-reloaded\app\src\lib\dev-config.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 6
"d:\github\cyclemetry-reloaded\app\src\lib\file-dialog.js", "JavaScript", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 51
"d:\github\cyclemetry-reloaded\app\src\lib\fonts.js", "JavaScript", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 33, 17, 112
"d:\github\cyclemetry-reloaded\app\src\lib\geometryUtils.js", "JavaScript", 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 58, 31, 192
"d:\github\cyclemetry-reloaded\app\src\lib\interpolation.js", "JavaScript", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 29, 14, 92
"d:\github\cyclemetry-reloaded\app\src\lib\preferences-store.js", "JavaScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26
"d:\github\cyclemetry-reloaded\app\src\lib\preview-timing.js", "JavaScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 44, 8, 78
"d:\github\cyclemetry-reloaded\app\src\lib\previewPerf.js", "JavaScript", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 79
"d:\github\cyclemetry-reloaded\app\src\lib\template\template-constants.js", "JavaScript", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 29, 18, 91
"d:\github\cyclemetry-reloaded\app\src\lib\template\template-normalization.js", "JavaScript", 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 73, 23, 269
"d:\github\cyclemetry-reloaded\app\src\lib\template\template-state.js", "JavaScript", 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 22, 12, 163
"d:\github\cyclemetry-reloaded\app\src\lib\theme.js", "JavaScript", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 29
"d:\github\cyclemetry-reloaded\app\src\lib\update-rate.js", "JavaScript", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 32, 11, 85
"d:\github\cyclemetry-reloaded\app\src\lib\utils.js", "JavaScript", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 17, 5, 34
"d:\github\cyclemetry-reloaded\app\src\lib\widget\display-type-behavior.js", "JavaScript", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 40, 6, 63
"d:\github\cyclemetry-reloaded\app\src\lib\widget\standard-metrics.js", "JavaScript", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 105, 20, 195
